row_index,datetime,contract,option_type,strike,date,method,a,pred_t,pred_cross_section,final_prediction
885,23-01-2026 14:15,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.20660047668077258,0.20660047668077258
885,23-01-2026 14:15,NIFTY27JAN2625000PE,PE,25000,2026-01-23,pre27_cross_only,0.0,,0.11305761599395373,0.11305761599395373
886,23-01-2026 14:20,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.11390897274208274,0.11390897274208274
886,23-01-2026 14:20,NIFTY27JAN2625600CE,CE,25600,2026-01-23,pre27_cross_only,0.0,,0.1272160642121125,0.1272160642121125
886,23-01-2026 14:20,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.14461829604015589,0.14461829604015589
886,23-01-2026 14:20,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.2108373234376688,0.2108373234376688
886,23-01-2026 14:20,NIFTY27JAN2626500CE,CE,26500,2026-01-23,pre27_cross_only,0.0,,0.22128070858230547,0.22128070858230547
886,23-01-2026 14:20,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.1828687365691973,0.1828687365691973
886,23-01-2026 14:20,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.11640250369784917,0.11640250369784917
887,23-01-2026 14:25,NIFTY27JAN2625200CE,CE,25200,2026-01-23,pre27_cross_only,0.0,,0.10834630747127869,0.10834630747127869
887,23-01-2026 14:25,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.18221426256568496,0.18221426256568496
887,23-01-2026 14:25,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.19041414959797942,0.19041414959797942
887,23-01-2026 14:25,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.2124733915689606,0.2124733915689606
887,23-01-2026 14:25,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.16697023977878955,0.16697023977878955
887,23-01-2026 14:25,NIFTY27JAN2624400PE,PE,24400,2026-01-23,pre27_cross_only,0.0,,0.14179814461871446,0.14179814461871446
887,23-01-2026 14:25,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.13005291914979503,0.13005291914979503
888,23-01-2026 14:30,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.13486439718102045,0.13486439718102045
888,23-01-2026 14:30,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.12423949664711609,0.12423949664711609
889,23-01-2026 14:35,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.11221138840130357,0.11221138840130357
889,23-01-2026 14:35,NIFTY27JAN2625600CE,CE,25600,2026-01-23,pre27_cross_only,0.0,,0.12273164709356615,0.12273164709356615
889,23-01-2026 14:35,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.13752070613553447,0.13752070613553447
889,23-01-2026 14:35,NIFTY27JAN2625900CE,CE,25900,2026-01-23,pre27_cross_only,0.0,,0.15003836015253674,0.15003836015253674
889,23-01-2026 14:35,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.16223163693358356,0.16223163693358356
889,23-01-2026 14:35,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.19260414384300212,0.19260414384300212
889,23-01-2026 14:35,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.2110088473036594,0.2110088473036594
889,23-01-2026 14:35,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.13522782672891231,0.13522782672891231
889,23-01-2026 14:35,NIFTY27JAN2624700PE,PE,24700,2026-01-23,pre27_cross_only,0.0,,0.11695105564783521,0.11695105564783521
890,23-01-2026 14:40,NIFTY27JAN2625200CE,CE,25200,2026-01-23,pre27_cross_only,0.0,,0.10339756423982968,0.10339756423982968
890,23-01-2026 14:40,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.13243815238402365,0.13243815238402365
890,23-01-2026 14:40,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.14322306456878056,0.14322306456878056
890,23-01-2026 14:40,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.204915337895249,0.204915337895249
890,23-01-2026 14:40,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.2107534260019773,0.2107534260019773
890,23-01-2026 14:40,NIFTY27JAN2624300PE,PE,24300,2026-01-23,pre27_cross_only,0.0,,0.1613219895015908,0.1613219895015908
890,23-01-2026 14:40,NIFTY27JAN2624400PE,PE,24400,2026-01-23,pre27_cross_only,0.0,,0.14809386630349,0.14809386630349
890,23-01-2026 14:40,NIFTY27JAN2625000PE,PE,25000,2026-01-23,pre27_cross_only,0.0,,0.10074419021291472,0.10074419021291472
890,23-01-2026 14:40,NIFTY27JAN2625100PE,PE,25100,2026-01-23,pre27_cross_only,0.0,,0.09606461319437683,0.09606461319437683
891,23-01-2026 14:45,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.11046723328795294,0.11046723328795294
891,23-01-2026 14:45,NIFTY27JAN2625600CE,CE,25600,2026-01-23,pre27_cross_only,0.0,,0.12557223314764343,0.12557223314764343
891,23-01-2026 14:45,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.16103805486588565,0.16103805486588565
891,23-01-2026 14:45,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.1845869448630123,0.1845869448630123
891,23-01-2026 14:45,NIFTY27JAN2624400PE,PE,24400,2026-01-23,pre27_cross_only,0.0,,0.14952756224066985,0.14952756224066985
891,23-01-2026 14:45,NIFTY27JAN2624700PE,PE,24700,2026-01-23,pre27_cross_only,0.0,,0.12270393716824589,0.12270393716824589
891,23-01-2026 14:45,NIFTY27JAN2625100PE,PE,25100,2026-01-23,pre27_cross_only,0.0,,0.0908988470365386,0.0908988470365386
892,23-01-2026 14:50,NIFTY27JAN2625200CE,CE,25200,2026-01-23,pre27_cross_only,0.0,,0.10123910975924441,0.10123910975924441
892,23-01-2026 14:50,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.1058498821199911,0.1058498821199911
892,23-01-2026 14:50,NIFTY27JAN2625500CE,CE,25500,2026-01-23,pre27_cross_only,0.0,,0.12258170108471439,0.12258170108471439
892,23-01-2026 14:50,NIFTY27JAN2623800PE,PE,23800,2026-01-23,pre27_cross_only,0.0,,0.22037810172669448,0.22037810172669448
892,23-01-2026 14:50,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.13101306294762752,0.13101306294762752
892,23-01-2026 14:50,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.10374344597715479,0.10374344597715479
893,23-01-2026 14:55,NIFTY27JAN2625200CE,CE,25200,2026-01-23,pre27_cross_only,0.0,,0.10281973279930556,0.10281973279930556
893,23-01-2026 14:55,NIFTY27JAN2625900CE,CE,25900,2026-01-23,pre27_cross_only,0.0,,0.14902595426032927,0.14902595426032927
893,23-01-2026 14:55,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.18168425266012056,0.18168425266012056
893,23-01-2026 14:55,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.210096331469025,0.210096331469025
893,23-01-2026 14:55,NIFTY27JAN2624400PE,PE,24400,2026-01-23,pre27_cross_only,0.0,,0.14639800099772649,0.14639800099772649
894,23-01-2026 15:00,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.2095865997137606,0.2095865997137606
894,23-01-2026 15:00,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.18233804663630465,0.18233804663630465
894,23-01-2026 15:00,NIFTY27JAN2624300PE,PE,24300,2026-01-23,pre27_cross_only,0.0,,0.1565201270417284,0.1565201270417284
894,23-01-2026 15:00,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.1266793381705401,0.1266793381705401
895,23-01-2026 15:05,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.1917818616328701,0.1917818616328701
895,23-01-2026 15:05,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.20713491659768687,0.20713491659768687
895,23-01-2026 15:05,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.1213862531706674,0.1213862531706674
896,23-01-2026 15:10,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.11307825329462377,0.11307825329462377
896,23-01-2026 15:10,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.14097132380077482,0.14097132380077482
896,23-01-2026 15:10,NIFTY27JAN2626100CE,CE,26100,2026-01-23,pre27_cross_only,0.0,,0.1766430506439646,0.1766430506439646
896,23-01-2026 15:10,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.1927390094566643,0.1927390094566643
896,23-01-2026 15:10,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.2091536888197491,0.2091536888197491
896,23-01-2026 15:10,NIFTY27JAN2623800PE,PE,23800,2026-01-23,pre27_cross_only,0.0,,0.21894305407183318,0.21894305407183318
896,23-01-2026 15:10,NIFTY27JAN2624000PE,PE,24000,2026-01-23,pre27_cross_only,0.0,,0.19223360298420006,0.19223360298420006
896,23-01-2026 15:10,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.1650646273982343,0.1650646273982343
896,23-01-2026 15:10,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.12359668582257734,0.12359668582257734
896,23-01-2026 15:10,NIFTY27JAN2625000PE,PE,25000,2026-01-23,pre27_cross_only,0.0,,0.09914004537636203,0.09914004537636203
897,23-01-2026 15:15,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.18323986484765586,0.18323986484765586
897,23-01-2026 15:15,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.16168061688166674,0.16168061688166674
897,23-01-2026 15:15,NIFTY27JAN2625000PE,PE,25000,2026-01-23,pre27_cross_only,0.0,,0.10287468829456836,0.10287468829456836
898,23-01-2026 15:20,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.12293718994971223,0.12293718994971223
898,23-01-2026 15:20,NIFTY27JAN2625500CE,CE,25500,2026-01-23,pre27_cross_only,0.0,,0.12972168010868557,0.12972168010868557
898,23-01-2026 15:20,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.14562029630150866,0.14562029630150866
898,23-01-2026 15:20,NIFTY27JAN2625900CE,CE,25900,2026-01-23,pre27_cross_only,0.0,,0.16394690955290253,0.16394690955290253
898,23-01-2026 15:20,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.19518214116005828,0.19518214116005828
898,23-01-2026 15:20,NIFTY27JAN2623800PE,PE,23800,2026-01-23,pre27_cross_only,0.0,,0.2185049820233868,0.2185049820233868
898,23-01-2026 15:20,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.2042551045182402,0.2042551045182402
898,23-01-2026 15:20,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.10330149936339694,0.10330149936339694
899,23-01-2026 15:25,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.1419105084764006,0.1419105084764006
899,23-01-2026 15:25,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.1300851108894962,0.1300851108894962
899,23-01-2026 15:25,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.11857013912642496,0.11857013912642496
900,27-01-2026 09:15,NIFTY27JAN2626200CE,CE,26200,2026-01-27,jan27_cross_only_time_unavailable,0.060303874445281215,,0.6634484944122951,0.6634484944122951
900,27-01-2026 09:15,NIFTY27JAN2626400CE,CE,26400,2026-01-27,jan27_cross_only_time_unavailable,0.024013610694259162,,0.47748524369375817,0.47748524369375817
900,27-01-2026 09:15,NIFTY27JAN2626500CE,CE,26500,2026-01-27,jan27_cross_only_time_unavailable,0.05734063137838807,,0.48533545483793544,0.48533545483793544
901,27-01-2026 09:20,NIFTY27JAN2625400CE,CE,25400,2026-01-27,jan27_cross_only_time_unavailable,0.005708063414123387,,0.40922019335554527,0.40922019335554527
901,27-01-2026 09:20,NIFTY27JAN2625500CE,CE,25500,2026-01-27,jan27_cross_only_time_unavailable,0.009761026506579314,,0.43238882192696426,0.43238882192696426
901,27-01-2026 09:20,NIFTY27JAN2625600CE,CE,25600,2026-01-27,jan27_cross_only_time_unavailable,0.022355822206270307,,0.5106768950166702,0.5106768950166702
901,27-01-2026 09:20,NIFTY27JAN2625700CE,CE,25700,2026-01-27,jan27_cross_only_time_unavailable,0.027369841582823556,,0.5371344126246334,0.5371344126246334
901,27-01-2026 09:20,NIFTY27JAN2626500CE,CE,26500,2026-01-27,jan27_cross_only_time_unavailable,0.05734063137838807,,0.914539888046789,0.914539888046789
901,27-01-2026 09:20,NIFTY27JAN2624400PE,PE,24400,2026-01-27,jan27_cross_only_time_unavailable,0.06584961680262737,,0.44052511818907614,0.44052511818907614
901,27-01-2026 09:20,NIFTY27JAN2624900PE,PE,24900,2026-01-27,jan27_cross_only_time_unavailable,0.00830256739253221,,0.39374409907578245,0.39374409907578245
901,27-01-2026 09:20,NIFTY27JAN2625100PE,PE,25100,2026-01-27,jan27_cross_only_time_unavailable,0.0,,0.40690634932826486,0.40690634932826486
902,27-01-2026 09:25,NIFTY27JAN2625500CE,CE,25500,2026-01-27,jan27_cross_only_time_unavailable,0.009761026506579314,,0.47057107434349854,0.47057107434349854
902,27-01-2026 09:25,NIFTY27JAN2625900CE,CE,25900,2026-01-27,jan27_cross_only_time_unavailable,0.03992440684818397,,0.6314464005108058,0.6314464005108058
902,27-01-2026 09:25,NIFTY27JAN2626500CE,CE,26500,2026-01-27,jan27_cross_only_time_unavailable,0.05734063137838807,,0.9278456318006896,0.9278456318006896
902,27-01-2026 09:25,NIFTY27JAN2623900PE,PE,23900,2026-01-27,jan27_cross_only_time_unavailable,0.06365835618452689,,0.6494601746267965,0.6494601746267965
902,27-01-2026 09:25,NIFTY27JAN2624600PE,PE,24600,2026-01-27,jan27_cross_only_time_unavailable,0.04699268242093666,,0.3521847996236908,0.3521847996236908
902,27-01-2026 09:25,NIFTY27JAN2625100PE,PE,25100,2026-01-27,jan27_cross_only_time_unavailable,0.0,,0.21829670631028253,0.21829670631028253
903,27-01-2026 09:30,NIFTY27JAN2625400CE,CE,25400,2026-01-27,jan27_cross_only_time_unavailable,0.005708063414123387,,0.45219496179895613,0.45219496179895613
903,27-01-2026 09:30,NIFTY27JAN2625600CE,CE,25600,2026-01-27,jan27_cross_only_time_unavailable,0.022355822206270307,,0.5098071306899378,0.5098071306899378
903,27-01-2026 09:30,NIFTY27JAN2625800CE,CE,25800,2026-01-27,jan27_blend_time_cross,0.035234495634340564,0.5505700000394427,0.5947883917207386,0.5932303789920864
903,27-01-2026 09:30,NIFTY27JAN2626100CE,CE,26100,2026-01-27,jan27_blend_time_cross,0.04265943195922936,0.7129800000402611,0.7304636715439139,0.7297178280490062
903,27-01-2026 09:30,NIFTY27JAN2626400CE,CE,26400,2026-01-27,jan27_cross_only_time_unavailable,0.024013610694259162,,0.8748285472381543,0.8748285472381543
903,27-01-2026 09:30,NIFTY27JAN2624400PE,PE,24400,2026-01-27,jan27_cross_only_time_unavailable,0.06584961680262737,,0.4130388216738442,0.4130388216738442
903,27-01-2026 09:30,NIFTY27JAN2624800PE,PE,24800,2026-01-27,jan27_blend_time_cross,0.02870276701208082,0.2642299999934039,0.2645808909816784,0.2645708194393953
903,27-01-2026 09:30,NIFTY27JAN2624900PE,PE,24900,2026-01-27,jan27_cross_only_time_unavailable,0.00830256739253221,,0.2322611658375749,0.2322611658375749
904,27-01-2026 09:35,NIFTY27JAN2625700CE,CE,25700,2026-01-27,jan27_blend_time_cross,0.027369841582823556,0.5052533333328029,0.495808732325561,0.4960672295589422
904,27-01-2026 09:35,NIFTY27JAN2626200CE,CE,26200,2026-01-27,jan27_blend_time_cross,0.060303874445281215,0.7804399999740781,0.7148669363298236,0.7188212461268191
904,27-01-2026 09:35,NIFTY27JAN2623800PE,PE,23800,2026-01-27,jan27_blend_time_cross,0.04040689587867942,0.74371250000695,0.7549479370894139,0.7544939479530713
904,27-01-2026 09:35,NIFTY27JAN2624500PE,PE,24500,2026-01-27,jan27_blend_time_cross,0.051036568349033334,0.3923750000176369,0.4115411016949011,0.41056292963666485
906,27-01-2026 09:45,NIFTY27JAN2625600CE,CE,25600,2026-01-27,jan27_blend_time_cross,0.022355822206270307,0.31269819095905405,0.38232422926315646,0.380767681929903
906,27-01-2026 09:45,NIFTY27JAN2626200CE,CE,26200,2026-01-27,jan27_blend_time_cross,0.060303874445281215,0.5870600000180275,0.6062351931292682,0.605078854691424
906,27-01-2026 09:45,NIFTY27JAN2626300CE,CE,26300,2026-01-27,jan27_blend_time_cross,0.03340769881554752,0.6145730000062031,0.7102245164352925,0.7070290193831791
906,27-01-2026 09:45,NIFTY27JAN2623800PE,PE,23800,2026-01-27,jan27_blend_time_cross,0.04040689587867942,0.899317525778315,0.8268835336396634,0.829810366418087
906,27-01-2026 09:45,NIFTY27JAN2624000PE,PE,24000,2026-01-27,jan27_blend_time_cross,0.06285126186467314,0.7882279999921593,0.7237854728217543,0.7278357669721627
906,27-01-2026 09:45,NIFTY27JAN2624500PE,PE,24500,2026-01-27,jan27_blend_time_cross,0.051036568349033334,0.5588769072237483,0.4869097158452866,0.4905826743269614
906,27-01-2026 09:45,NIFTY27JAN2625000PE,PE,25000,2026-01-27,jan27_blend_time_cross,0.009231752334832633,0.3281449999885808,0.3179419101517297,0.3180361025501536
907,27-01-2026 09:50,NIFTY27JAN2626300CE,CE,26300,2026-01-27,jan27_blend_time_cross,0.03340769881554752,0.4697595714314957,0.6904751349776997,0.6831015359068444
907,27-01-2026 09:50,NIFTY27JAN2623800PE,PE,23800,2026-01-27,jan27_blend_time_cross,0.04040689587867942,1.0360265684903425,0.8223850997590247,0.8310176883414192
907,27-01-2026 09:50,NIFTY27JAN2624200PE,PE,24200,2026-01-27,jan27_blend_time_cross,0.062261117296635,0.7419142857124825,0.6181872492003443,0.6258906327333916
907,27-01-2026 09:50,NIFTY27JAN2624800PE,PE,24800,2026-01-27,jan27_blend_time_cross,0.02870276701208082,0.4692715306155151,0.38551361650241606,0.38791770039662216
907,27-01-2026 09:50,NIFTY27JAN2624900PE,PE,24900,2026-01-27,jan27_blend_time_cross,0.00830256739253221,0.44944151385607256,0.3576933798742771,0.3584551249398
908,27-01-2026 09:55,NIFTY27JAN2625700CE,CE,25700,2026-01-27,jan27_blend_time_cross,0.027369841582823556,0.27963909090340167,0.4121885482225299,0.40856069057381617
908,27-01-2026 09:55,NIFTY27JAN2626000CE,CE,26000,2026-01-27,jan27_blend_time_cross,0.026605334445856128,0.437219285710853,0.5477186206058198,0.5447787488448945
908,27-01-2026 09:55,NIFTY27JAN2626200CE,CE,26200,2026-01-27,jan27_blend_time_cross,0.060303874445281215,0.5873519402966849,0.6655350038666682,0.6608202622173965
908,27-01-2026 09:55,NIFTY27JAN2624100PE,PE,24100,2026-01-27,jan27_blend_time_cross,0.08084483455474159,0.7717875000034837,0.6620021157376845,0.6708776969651817
908,27-01-2026 09:55,NIFTY27JAN2624700PE,PE,24700,2026-01-27,jan27_blend_time_cross,0.039052280997870024,0.5153005357242364,0.4200993929652702,0.4238172147436117
908,27-01-2026 09:55,NIFTY27JAN2624800PE,PE,24800,2026-01-27,jan27_blend_time_cross,0.02870276701208082,0.5861516326622223,0.3867508435762434,0.3924741979674033
908,27-01-2026 09:55,NIFTY27JAN2625000PE,PE,25000,2026-01-27,jan27_blend_time_cross,0.009231752334832633,0.4571623435786023,0.349727642741967,0.3507194532922577
909,27-01-2026 10:00,NIFTY27JAN2625300CE,CE,25300,2026-01-27,jan27_blend_time_cross,0.0,0.21431666666649107,0.32357526365864786,0.32357526365864786
909,27-01-2026 10:00,NIFTY27JAN2625400CE,CE,25400,2026-01-27,jan27_blend_time_cross,0.005708063414123387,0.23255702258938982,0.3303341840075724,0.3297760657697445
909,27-01-2026 10:00,NIFTY27JAN2625600CE,CE,25600,2026-01-27,jan27_blend_time_cross,0.022355822206270307,0.283697894191846,0.37301300781302943,0.37101629501258143
909,27-01-2026 10:00,NIFTY27JAN2625800CE,CE,25800,2026-01-27,jan27_blend_time_cross,0.035234495634340564,0.3827004368681628,0.46473778991978176,0.4618472451618316
909,27-01-2026 10:00,NIFTY27JAN2626100CE,CE,26100,2026-01-27,jan27_blend_time_cross,0.04265943195922936,0.5346950704638402,0.6071584521678948,0.604067205466555
909,27-01-2026 10:00,NIFTY27JAN2626400CE,CE,26400,2026-01-27,jan27_blend_time_cross,0.024013610694259162,0.737382790697211,0.747484153479275,0.747241583285945
909,27-01-2026 10:00,NIFTY27JAN2626500CE,CE,26500,2026-01-27,jan27_blend_time_cross,0.05734063137838807,0.8270059999995283,0.7938780802179797,0.7957776560545062
909,27-01-2026 10:00,NIFTY27JAN2624000PE,PE,24000,2026-01-27,jan27_blend_time_cross,0.06285126186467314,0.7992680742154334,0.7283281154909137,0.7327867814133776
910,27-01-2026 10:05,NIFTY27JAN2626400CE,CE,26400,2026-01-27,jan27_blend_time_cross,0.024013610694259162,0.7355136821702217,0.7637518481709709,0.7630737478459091
910,27-01-2026 10:05,NIFTY27JAN2623800PE,PE,23800,2026-01-27,jan27_blend_time_cross,0.04040689587867942,0.89352573400447,0.8280370221814641,0.8306832177413251
910,27-01-2026 10:05,NIFTY27JAN2623900PE,PE,23900,2026-01-27,jan27_blend_time_cross,0.06365835618452689,0.8324473160187154,0.778768134127021,0.7821852626075765
910,27-01-2026 10:05,NIFTY27JAN2624100PE,PE,24100,2026-01-27,jan27_blend_time_cross,0.08084483455474159,0.7498270224100452,0.677476779089551,0.6833259225407916
911,27-01-2026 10:10,NIFTY27JAN2625300CE,CE,25300,2026-01-27,jan27_blend_time_cross,0.0,0.2083369573638265,0.3813774860492446,0.3813774860492446
911,27-01-2026 10:10,NIFTY27JAN2625600CE,CE,25600,2026-01-27,jan27_blend_time_cross,0.022355822206270307,0.30418290966031236,0.3981891895905487,0.39608760191015546
911,27-01-2026 10:10,NIFTY27JAN2624200PE,PE,24200,2026-01-27,jan27_blend_time_cross,0.062261117296635,0.6803023691460339,0.5998151823733858,0.6048264045499139
911,27-01-2026 10:10,NIFTY27JAN2624900PE,PE,24900,2026-01-27,jan27_blend_time_cross,0.00830256739253221,0.454123034447548,0.2940343105864178,0.2953634580050593
912,27-01-2026 10:15,NIFTY27JAN2625800CE,CE,25800,2026-01-27,jan27_blend_time_cross,0.035234495634340564,0.4606484356882561,0.46421755342406656,0.4640917973607857
913,27-01-2026 10:20,NIFTY27JAN2625400CE,CE,25400,2026-01-27,jan27_blend_time_cross,0.005708063414123387,0.3289391891992821,0.3179374148146776,0.31800021364053277
913,27-01-2026 10:20,NIFTY27JAN2625800CE,CE,25800,2026-01-27,jan27_blend_time_cross,0.035234495634340564,0.4603867221796918,0.44320452679755273,0.44380993278573305
913,27-01-2026 10:20,NIFTY27JAN2623900PE,PE,23900,2026-01-27,jan27_blend_time_cross,0.06365835618452689,0.8121558998446972,0.8271148773721226,0.8261626134525254
913,27-01-2026 10:20,NIFTY27JAN2624500PE,PE,24500,2026-01-27,jan27_blend_time_cross,0.051036568349033334,0.4995634724366482,0.5380846593148976,0.5361186701278998
913,27-01-2026 10:20,NIFTY27JAN2624600PE,PE,24600,2026-01-27,jan27_blend_time_cross,0.04699268242093666,0.4512948035415434,0.465793499779952,0.4651121671521028
913,27-01-2026 10:20,NIFTY27JAN2624800PE,PE,24800,2026-01-27,jan27_blend_time_cross,0.02870276701208082,0.39806956458369314,0.39780059762179065,0.3978083177178321
